timestamp,temperature_2m (°C),relative_humidity_2m (%),surface_pressure (hPa),wind_speed_10m (m/s),wind_speed_100m (m/s),shortwave_radiation_instant (W/m²),diffuse_radiation_instant (W/m²),direct_normal_irradiance_instant (W/m²)
1676768400,5.4,96,1023.9,2.55,4.84,0.0,0.0,0.0
1676772000,4.9,96,1023.5,2.47,3.88,0.0,0.0,0.0
1676775600,4.2,97,1023.0,2.38,2.51,0.0,0.0,0.0
1676779200,4.1,96,1023.0,1.90,2.05,0.0,0.0,0.0
1676782800,4.1,94,1023.1,2.16,2.60,0.0,0.0,0.0
1676786400,4.1,92,1023.2,1.90,2.53,10.6,7.9,30.4
1676790000,7.8,86,1023.6,1.71,2.16,162.1,74.7,366.1
1676793600,11.3,82,1023.1,1.32,1.80,334.7,100.1,595.5
1676797200,13.0,78,1023.0,0.73,1.00,480.8,109.0,723.5
1676800800,13.9,74,1022.7,1.06,1.30,578.4,113.6,787.7
1676804400,14.5,71,1022.2,1.49,1.55,618.3,111.7,820.7
1676808000,15.3,69,1021.3,2.30,2.36,556.9,149.9,685.4
1676811600,14.3,76,1020.5,3.96,5.28,475.2,142.0,639.3
1676815200,14.0,75,1020.3,3.00,4.20,356.4,105.8,619.9
1676818800,13.4,77,1020.2,2.90,4.21,198.4,77.5,481.1
1676822400,12.3,82,1020.1,2.20,4.15,42.5,25.7,193.0
1676826000,10.4,92,1020.4,1.63,2.33,0.0,0.0,0.0
1676829600,10.5,89,1020.6,1.91,3.11,0.0,0.0,0.0
1676833200,10.6,86,1020.9,1.80,4.61,0.0,0.0,0.0
1676836800,10.8,86,1021.2,2.44,4.52,0.0,0.0,0.0
1676840400,9.6,92,1021.5,1.87,3.54,0.0,0.0,0.0
1676844000,8.4,92,1021.5,2.24,4.16,0.0,0.0,0.0
1676847600,8.5,90,1021.5,2.38,5.02,0.0,0.0,0.0
1676851200,8.4,91,1021.1,2.00,4.47,0.0,0.0,0.0
1676854800,8.4,89,1021.3,1.88,5.25,0.0,0.0,0.0
1676858400,9.8,88,1021.3,3.78,7.69,0.0,0.0,0.0
1676862000,10.4,90,1021.2,4.04,7.67,0.0,0.0,0.0
1676865600,10.7,90,1021.7,4.40,8.10,0.0,0.0,0.0
1676869200,11.2,90,1022.2,3.72,7.05,0.0,0.0,0.0
1676872800,10.9,91,1022.5,2.77,5.77,10.3,7.8,29.7
1676876400,12.2,88,1023.4,3.32,5.75,163.5,78.6,348.7
1676880000,13.5,78,1023.5,4.00,5.41,337.5,105.9,580.4
1676883600,14.3,73,1024.1,4.43,6.04,476.9,123.4,681.2
1676887200,14.7,72,1024.0,4.43,5.84,576.0,126.2,755.7
1676890800,14.8,72,1023.7,4.53,5.94,616.2,120.8,796.1
1676894400,15.1,73,1023.2,4.21,5.52,593.0,113.9,800.3
1676898000,15.0,72,1022.9,3.96,5.22,515.3,99.4,791.2
1676901600,14.8,72,1022.7,4.34,5.92,385.5,85.1,735.0
1676905200,14.1,77,1022.6,4.62,6.61,220.5,64.1,612.3
1676908800,13.0,84,1022.4,4.21,6.98,53.7,23.7,344.9
1676912400,11.8,91,1022.7,3.76,6.99,0.0,0.0,0.0
1676916000,11.5,91,1022.8,3.44,6.77,0.0,0.0,0.0
1676919600,11.1,91,1022.7,3.05,6.20,0.0,0.0,0.0
1676923200,10.6,92,1022.6,2.50,5.52,0.0,0.0,0.0
1676926800,9.9,93,1022.6,2.13,5.10,0.0,0.0,0.0
1676930400,9.4,94,1022.4,2.00,4.92,0.0,0.0,0.0
1676934000,8.6,95,1022.2,1.84,4.53,0.0,0.0,0.0
1676937600,8.0,94,1021.9,1.80,3.61,0.0,0.0,0.0
1676941200,6.9,93,1021.8,1.81,2.76,0.0,0.0,0.0
1676944800,6.4,92,1021.4,2.12,2.77,0.0,0.0,0.0
1676948400,6.4,90,1021.3,1.92,2.47,0.0,0.0,0.0
1676952000,5.9,91,1021.0,1.70,1.77,0.0,0.0,0.0
1676955600,5.6,93,1020.7,1.60,1.46,0.0,0.0,0.0
1676959200,5.9,93,1020.6,1.32,1.12,12.7,10.1,29.1
1676962800,9.2,89,1021.0,0.67,0.50,169.6,76.2,376.0
1676966400,12.3,89,1020.9,0.45,0.28,344.0,100.7,602.2
1676970000,13.9,82,1020.8,0.22,0.20,488.7,111.0,721.0
1676973600,15.1,75,1020.6,0.57,0.76,585.2,114.5,784.4
1676977200,16.1,70,1019.7,0.95,1.06,623.2,113.7,812.3
1676980800,17.0,68,1018.5,2.34,2.26,598.9,109.1,811.7
1676984400,16.1,72,1017.7,2.96,3.62,511.9,105.0,767.1
1676988000,15.6,73,1017.2,3.04,4.01,386.0,87.8,721.6
1676991600,14.6,75,1016.8,3.20,4.93,222.0,63.5,610.4
1676995200,13.3,83,1016.6,2.35,4.35,56.1,24.3,364.9
1676998800,10.6,92,1016.9,1.98,2.82,0.0,0.0,0.0
1677002400,9.4,91,1017.4,2.10,3.83,0.0,0.0,0.0
1677006000,9.3,91,1017.2,2.19,4.66,0.0,0.0,0.0
1677009600,8.5,94,1017.1,1.84,4.46,0.0,0.0,0.0
1677013200,7.4,96,1017.2,2.13,3.96,0.0,0.0,0.0
1677016800,6.9,97,1016.9,2.33,3.83,0.0,0.0,0.0
1677020400,7.2,96,1016.7,1.97,4.24,0.0,0.0,0.0
1677024000,7.6,98,1016.4,1.75,3.93,0.0,0.0,0.0
1677027600,7.5,96,1016.1,1.58,3.49,0.0,0.0,0.0
1677031200,7.2,94,1015.8,1.60,3.84,0.0,0.0,0.0
1677034800,8.4,92,1015.5,1.97,5.26,0.0,0.0,0.0
1677038400,9.9,92,1015.4,3.25,6.82,0.0,0.0,0.0
1677042000,10.3,92,1015.4,3.96,7.57,0.0,0.0,0.0
1677045600,10.4,93,1015.4,3.68,6.96,14.9,12.5,28.6
1677049200,12.0,90,1015.8,3.78,6.09,169.4,80.1,353.0
1677052800,13.6,83,1015.9,4.08,5.54,334.6,112.7,542.5
1677056400,14.2,79,1015.8,3.55,4.77,427.7,182.5,463.6
1677060000,14.8,76,1015.7,3.22,4.16,513.9,203.4,513.1
1677063600,15.1,74,1015.4,3.04,3.91,536.8,218.2,504.0
1677067200,14.5,75,1014.8,2.46,3.05,459.7,207.4,414.7
1677070800,14.0,76,1014.4,2.62,3.41,296.5,168.2,239.7
1677074400,13.9,75,1014.1,2.13,2.78,260.2,184.5,181.3
1677078000,13.6,75,1014.1,1.26,1.77,182.1,71.4,419.3
1677081600,12.5,88,1014.0,1.12,1.50,48.4,25.4,263.9
1677085200,12.5,80,1014.0,0.85,1.51,0.0,0.0,0.0
1677088800,11.9,82,1014.3,0.45,1.20,0.0,0.0,0.0
1677092400,9.0,92,1014.0,0.67,0.85,0.0,0.0,0.0
1677096000,7.3,97,1014.3,1.43,1.28,0.0,0.0,0.0
1677099600,6.7,98,1014.8,1.75,1.84,0.0,0.0,0.0
1677103200,6.5,98,1014.5,1.49,1.77,0.0,0.0,0.0
1677106800,6.2,98,1014.6,1.21,1.56,0.0,0.0,0.0
1677110400,6.8,98,1014.2,1.04,1.36,0.0,0.0,0.0
1677114000,6.7,98,1014.0,0.98,1.00,0.0,0.0,0.0
1677117600,6.1,98,1013.7,0.86,0.54,0.0,0.0,0.0
1677121200,6.0,98,1013.6,0.58,0.36,0.0,0.0,0.0
1677124800,6.6,96,1013.5,0.50,0.22,0.0,0.0,0.0
1677128400,7.0,94,1013.5,0.99,0.58,0.0,0.0,0.0
1677132000,8.0,95,1013.7,1.56,1.28,12.3,12.3,0.0
1677135600,9.3,98,1014.0,1.84,1.91,129.7,108.3,82.8
1677139200,11.5,95,1014.2,1.49,2.28,267.7,179.7,212.6
1677142800,13.8,80,1014.2,0.94,1.52,416.1,208.0,389.6
1677146400,14.8,72,1014.3,0.45,0.54,496.7,246.8,409.7
1677150000,15.2,71,1014.2,2.08,2.20,536.7,255.7,441.1
1677153600,15.8,67,1013.9,2.55,2.90,393.5,226.0,273.3
1677157200,14.8,76,1013.6,3.72,4.61,502.1,118.1,711.5
1677160800,14.1,73,1013.4,3.42,4.68,366.8,114.1,598.7
1677164400,13.5,75,1013.4,2.40,3.62,209.6,77.1,494.7
1677168000,12.5,84,1013.6,1.42,3.36,57.8,29.9,317.0
1677171600,10.7,91,1013.7,1.70,3.96,0.0,0.0,0.0
1677175200,9.6,94,1014.2,2.01,3.32,0.0,0.0,0.0
1677178800,9.8,92,1014.3,1.36,1.70,0.0,0.0,0.0
1677182400,8.4,95,1014.5,1.30,0.92,0.0,0.0,0.0
1677186000,7.4,97,1014.7,1.71,2.34,0.0,0.0,0.0
1677189600,6.9,98,1014.6,2.30,3.22,0.0,0.0,0.0
1677193200,6.6,97,1014.7,2.75,4.13,0.0,0.0,0.0
1677196800,8.0,94,1014.3,2.00,4.66,0.0,0.0,0.0
1677200400,7.9,95,1014.1,1.97,4.43,0.0,0.0,0.0
1677204000,7.2,96,1013.8,2.02,3.96,0.0,0.0,0.0
1677207600,7.2,97,1013.9,1.71,4.32,0.0,0.0,0.0
1677211200,7.4,97,1013.9,1.82,4.55,0.0,0.0,0.0
1677214800,7.6,96,1013.9,2.01,5.06,0.0,0.0,0.0
1677218400,8.1,96,1014.0,2.30,5.23,16.9,14.5,27.8
1677222000,10.0,96,1014.4,2.73,5.50,163.2,98.2,247.2
1677225600,12.8,90,1014.2,2.82,5.70,352.4,118.3,558.9
1677229200,14.9,77,1014.2,3.54,4.90,503.9,117.3,717.2
1677232800,16.5,63,1014.0,4.00,5.43,604.4,114.3,796.8
1677236400,16.8,63,1013.3,4.37,5.97,598.5,158.2,685.7
1677240000,16.7,62,1012.5,3.72,4.90,601.0,136.4,752.0
1677243600,16.5,62,1011.8,3.91,5.23,524.6,118.1,746.8
1677247200,15.9,65,1011.3,4.56,6.17,392.5,102.0,681.2
1677250800,14.7,70,1011.0,5.12,7.47,234.3,70.4,602.4
1677254400,13.4,78,1010.6,5.20,8.53,66.1,28.5,408.0
1677258000,12.1,84,1010.4,5.00,8.81,0.0,0.0,0.0
1677261600,11.5,89,1010.6,4.60,8.55,0.0,0.0,0.0
1677265200,11.4,93,1010.4,5.10,8.96,0.0,0.0,0.0
1677268800,11.4,94,1010.2,5.20,9.33,0.0,0.0,0.0
1677272400,11.6,93,1010.0,5.60,9.63,0.0,0.0,0.0
1677276000,11.8,94,1009.7,5.80,9.93,0.0,0.0,0.0
1677279600,12.0,94,1009.4,5.91,10.10,0.0,0.0,0.0
1677283200,12.6,89,1008.7,7.02,11.66,0.0,0.0,0.0
1677286800,12.7,90,1008.1,7.30,11.70,0.0,0.0,0.0
1677290400,12.3,92,1007.6,6.81,11.20,0.0,0.0,0.0
1677294000,12.2,92,1007.2,7.20,11.91,0.0,0.0,0.0
1677297600,12.2,91,1006.5,7.90,12.90,0.0,0.0,0.0
1677301200,12.3,89,1006.1,8.30,13.42,0.0,0.0,0.0
1677304800,12.5,87,1006.2,8.31,13.54,21.5,16.7,54.9
1677308400,13.7,84,1006.3,7.80,12.51,184.2,83.9,374.8
1677312000,15.1,78,1006.0,8.21,12.12,360.0,111.9,585.4
1677315600,16.2,72,1005.9,8.22,11.93,506.7,120.5,709.9
1677319200,17.0,67,1005.9,8.12,11.54,589.3,151.3,706.3
1677322800,17.5,65,1005.5,7.80,11.00,618.7,149.1,725.9
1677326400,16.5,69,1004.6,8.40,12.30,574.8,176.3,640.0
1677330000,16.8,69,1003.8,7.71,11.20,433.7,229.9,371.3
1677333600,16.4,71,1003.6,7.72,11.51,331.8,175.5,362.9
1677337200,15.6,76,1003.2,7.09,10.86,156.7,128.7,101.1
1677340800,15.1,78,1003.0,7.24,11.47,27.1,27.1,0.0
1677344400,14.6,80,1003.1,6.84,11.12,0.0,0.0,0.0
1677348000,14.6,78,1003.0,7.42,12.14,0.0,0.0,0.0
1677351600,14.7,79,1002.9,8.04,12.78,0.0,0.0,0.0
1677355200,14.3,82,1002.9,7.48,11.96,0.0,0.0,0.0
1677358800,14.0,83,1002.4,7.30,11.70,0.0,0.0,0.0
1677362400,14.2,80,1001.4,7.65,12.27,0.0,0.0,0.0
1677366000,14.4,75,1001.0,7.25,11.67,0.0,0.0,0.0
1677369600,14.5,78,999.8,7.42,11.96,0.0,0.0,0.0
1677373200,14.6,78,998.5,8.98,14.41,0.0,0.0,0.0
1677376800,14.9,74,997.6,8.88,14.12,0.0,0.0,0.0
1677380400,15.0,73,997.3,8.34,13.35,0.0,0.0,0.0
1677384000,14.8,72,997.3,7.24,11.84,0.0,0.0,0.0
1677387600,14.4,73,997.2,6.12,10.31,0.0,0.0,0.0
1677391200,14.4,72,997.3,6.17,10.33,23.7,18.9,51.9
1677394800,15.6,70,997.3,6.64,10.54,184.1,90.6,343.1
1677398400,16.6,69,996.8,6.26,9.63,287.6,188.1,232.0
1677402000,17.5,66,996.4,7.07,10.31,354.6,262.0,168.5
1677405600,18.0,62,996.1,8.13,11.70,496.0,259.1,378.9
1677409200,18.0,64,995.8,6.74,9.66,364.0,264.7,152.5
1677412800,17.9,71,995.7,5.73,7.91,380.0,274.7,167.7
1677416400,17.9,62,995.4,6.80,9.72,359.4,233.7,227.1
1677420000,16.1,69,995.9,9.57,13.88,313.8,182.7,301.4
1677423600,14.8,75,996.7,6.02,9.27,170.3,105.0,233.1
1677427200,13.5,77,997.9,4.74,7.74,35.4,33.8,15.6
1677430800,12.8,77,998.6,4.34,7.50,0.0,0.0,0.0
1677434400,12.2,81,1000.2,4.38,8.06,0.0,0.0,0.0
1677438000,11.7,84,1001.4,3.22,6.87,0.0,0.0,0.0
1677441600,11.5,82,1002.5,3.10,6.74,0.0,0.0,0.0
1677445200,11.1,82,1003.4,3.11,6.88,0.0,0.0,0.0
1677448800,10.9,82,1004.5,3.11,6.82,0.0,0.0,0.0
1677452400,10.8,83,1005.5,3.26,7.16,0.0,0.0,0.0
1677456000,11.8,73,1006.3,5.20,9.48,0.0,0.0,0.0
1677459600,11.4,79,1007.1,4.27,7.71,0.0,0.0,0.0
1677463200,10.7,82,1007.1,3.93,8.02,0.0,0.0,0.0
1677466800,10.6,82,1007.5,3.30,6.97,0.0,0.0,0.0
1677470400,9.9,89,1007.8,2.32,5.97,0.0,0.0,0.0
1677474000,10.1,90,1008.3,3.47,7.56,0.0,0.0,0.0
1677477600,10.8,89,1008.4,5.26,8.91,21.1,21.1,0.0
1677481200,11.4,88,1008.8,4.55,7.16,157.6,110.5,169.8
1677484800,13.1,82,1009.0,4.34,6.36,345.0,142.8,466.0
1677488400,14.8,69,1009.5,4.54,6.20,455.6,202.7,456.3
1677492000,15.8,60,1009.7,5.20,7.21,507.3,242.0,421.1
1677495600,14.0,68,1010.1,5.80,8.11,462.3,280.8,276.4
1677499200,13.5,79,1010.3,3.75,5.30,262.1,237.7,38.5
1677502800,14.1,81,1009.6,3.38,4.58,299.0,244.9,96.8
1677506400,15.3,70,1009.0,4.14,5.77,333.4,182.9,342.5
1677510000,14.7,70,1009.3,5.10,7.92,157.6,106.9,178.3
1677513600,13.4,79,1010.1,4.40,7.21,59.8,34.9,240.1
1677517200,12.2,87,1010.8,4.34,7.38,0.0,0.0,0.0
1677520800,11.8,88,1011.4,4.68,7.62,0.0,0.0,0.0
1677524400,11.1,87,1011.8,4.79,7.85,0.0,0.0,0.0
1677528000,10.8,90,1011.9,3.45,6.55,0.0,0.0,0.0
1677531600,10.6,92,1012.7,2.90,6.13,0.0,0.0,0.0
1677535200,9.3,96,1013.2,1.75,4.90,0.0,0.0,0.0
1677538800,8.2,97,1013.8,2.44,3.42,0.0,0.0,0.0
1677542400,11.7,93,1013.8,4.42,7.90,0.0,0.0,0.0
1677546000,12.3,94,1013.7,4.50,8.00,0.0,0.0,0.0
1677549600,11.9,95,1013.7,2.50,5.64,0.0,0.0,0.0
1677553200,11.0,96,1014.1,1.33,2.27,0.0,0.0,0.0
1677556800,10.3,98,1014.1,1.17,0.51,0.0,0.0,0.0
1677560400,10.2,98,1014.3,1.43,2.57,0.0,0.0,0.0
1677564000,11.5,95,1014.5,1.08,2.78,11.6,11.6,0.0
1677567600,12.3,95,1014.6,0.22,2.05,105.2,105.2,0.0
1677571200,13.5,93,1014.7,0.22,1.63,254.8,113.5,321.9
1677574800,15.3,88,1014.8,0.72,1.28,454.0,159.1,527.4
1677578400,16.9,75,1014.6,1.40,1.89,541.9,195.4,545.6
1677582000,17.2,77,1014.3,2.02,2.26,557.5,213.9,519.4
1677585600,15.5,87,1014.4,3.16,3.83,495.0,276.7,342.8
1677589200,15.2,88,1013.9,3.47,4.30,508.7,165.8,609.6
1677592800,14.5,83,1013.1,3.18,4.20,342.4,150.6,432.3
1677596400,14.3,79,1012.7,2.34,3.22,243.3,75.9,580.4
1677600000,13.5,83,1012.6,2.53,4.05,72.6,36.1,340.5
1677603600,12.0,89,1012.6,2.57,5.31,0.0,0.0,0.0
1677607200,11.6,88,1012.6,2.10,5.07,0.0,0.0,0.0
1677610800,10.8,89,1012.6,1.90,4.51,0.0,0.0,0.0
1677614400,11.0,88,1011.8,2.12,4.94,0.0,0.0,0.0
1677618000,10.9,88,1011.7,2.20,4.73,0.0,0.0,0.0
1677621600,10.8,90,1011.3,2.40,5.16,0.0,0.0,0.0
1677625200,9.5,93,1011.3,1.92,1.20,0.0,0.0,0.0
1677628800,12.1,90,1011.3,3.42,5.82,0.0,0.0,0.0
1677632400,12.5,88,1010.7,3.76,6.84,0.0,0.0,0.0
1677636000,12.8,89,1009.7,4.40,7.51,0.0,0.0,0.0
1677639600,12.4,90,1009.7,4.88,8.19,0.0,0.0,0.0
1677643200,11.9,94,1009.6,5.51,9.24,0.0,0.0,0.0
1677646800,11.2,95,1010.0,4.44,7.16,0.0,0.0,0.0
1677650400,11.3,96,1010.5,4.20,6.39,6.9,6.9,0.0
1677654000,11.8,93,1010.8,3.81,6.04,47.8,47.8,0.0
1677657600,11.4,99,1010.4,5.31,7.82,45.8,45.8,0.0
1677661200,10.8,98,1010.2,2.02,2.94,48.9,48.9,0.0
1677664800,12.5,93,1009.9,1.36,4.10,194.3,194.3,0.0
1677668400,15.5,88,1009.8,4.30,6.41,405.4,263.5,212.9
1677672000,16.0,73,1009.5,4.00,5.71,499.9,244.6,398.0
1677675600,16.7,61,1008.8,4.11,5.95,352.3,265.6,152.9
1677679200,16.3,54,1008.8,4.24,6.07,312.1,188.5,276.0
1677682800,15.4,61,1008.9,4.06,6.26,163.9,119.2,152.9
1677686400,14.3,70,1009.0,3.11,5.72,44.3,42.6,14.7
1677690000,13.1,73,1009.5,3.13,6.11,0.0,0.0,0.0
1677693600,12.1,80,1010.0,3.01,6.20,0.0,0.0,0.0
1677697200,11.1,81,1010.5,3.29,6.75,0.0,0.0,0.0
1677700800,10.8,81,1010.9,3.61,7.53,0.0,0.0,0.0
1677704400,10.9,82,1011.2,3.61,7.60,0.0,0.0,0.0
1677708000,10.5,85,1011.3,3.40,7.41,0.0,0.0,0.0
1677711600,10.2,88,1011.4,3.20,7.11,0.0,0.0,0.0
1677715200,11.1,85,1011.4,3.45,7.22,0.0,0.0,0.0
1677718800,10.3,88,1011.3,3.37,7.32,0.0,0.0,0.0
1677722400,10.0,89,1011.1,3.01,6.85,0.0,0.0,0.0
1677726000,9.7,88,1011.0,2.91,6.68,0.0,0.0,0.0
1677729600,9.6,87,1011.0,3.10,7.03,0.0,0.0,0.0
1677733200,9.4,87,1011.1,2.95,6.69,0.0,0.0,0.0
1677736800,9.6,87,1011.4,2.97,6.58,36.6,25.2,103.3
1677740400,11.4,85,1011.9,3.42,6.62,215.8,90.6,427.5
1677744000,13.5,79,1012.1,3.28,5.87,390.7,111.8,620.9
1677747600,13.8,65,1012.3,5.18,7.18,485.2,144.3,598.7
1677751200,14.2,67,1012.0,4.30,5.90,426.3,234.3,297.7
1677754800,13.6,71,1012.2,5.26,7.08,600.8,179.3,627.8
1677758400,13.1,77,1012.4,4.94,6.96,332.3,215.4,181.0
1677762000,13.3,75,1011.4,5.05,6.98,291.8,240.6,89.7
1677765600,13.7,73,1010.7,3.91,5.49,381.7,141.3,531.7
1677769200,13.5,74,1010.8,3.13,4.28,213.1,128.2,286.4
1677772800,12.5,79,1011.0,2.02,3.86,65.4,49.4,139.7
1677776400,10.6,87,1011.6,1.92,4.40,0.0,0.0,0.0
1677780000,9.5,92,1012.3,1.80,4.40,0.0,0.0,0.0
1677783600,8.7,94,1012.7,1.90,4.91,0.0,0.0,0.0
1677787200,8.7,94,1012.6,2.42,5.67,0.0,0.0,0.0
1677790800,8.6,94,1012.7,2.42,5.92,0.0,0.0,0.0
1677794400,8.6,94,1012.7,2.10,5.29,0.0,0.0,0.0
1677798000,8.5,94,1012.5,2.35,5.33,0.0,0.0,0.0
1677801600,9.3,91,1012.7,3.96,6.18,0.0,0.0,0.0
1677805200,8.5,90,1011.7,2.44,4.40,0.0,0.0,0.0
1677808800,7.5,91,1011.3,1.98,4.55,0.0,0.0,0.0
1677812400,6.5,92,1011.5,1.81,4.02,0.0,0.0,0.0
1677816000,7.0,91,1011.5,1.90,5.22,0.0,0.0,0.0
1677819600,6.5,93,1011.7,1.73,4.93,0.0,0.0,0.0
1677823200,6.7,94,1011.9,1.39,4.03,40.9,27.3,117.7
1677826800,8.6,91,1012.3,1.20,2.97,221.3,91.4,436.1
1677830400,11.0,88,1012.0,1.12,3.10,353.8,172.7,398.5
1677834000,12.9,82,1012.0,1.26,2.02,423.7,265.1,276.1
1677837600,14.1,71,1012.3,1.36,1.78,498.9,283.7,330.9
1677841200,14.5,69,1012.1,2.61,3.11,528.8,293.8,347.5
1677844800,12.5,75,1012.5,3.77,5.15,412.2,263.1,229.0
1677848400,12.9,71,1011.7,5.05,6.85,393.6,239.7,267.2
1677852000,12.8,75,1011.3,4.16,5.58,370.6,163.4,454.1
1677855600,12.3,79,1010.8,3.52,4.86,162.4,130.9,104.9
1677859200,11.7,83,1010.3,3.76,5.89,59.6,52.3,61.5
1677862800,11.1,86,1010.4,3.96,7.07,0.0,0.0,0.0
1677866400,11.0,86,1010.7,5.23,8.70,0.0,0.0,0.0
1677870000,10.7,88,1010.7,4.66,7.75,0.0,0.0,0.0
1677873600,10.8,87,1010.3,4.61,7.83,0.0,0.0,0.0
1677877200,10.2,91,1010.4,4.39,7.53,0.0,0.0,0.0
1677880800,10.1,90,1010.1,3.33,6.23,0.0,0.0,0.0
1677884400,10.2,92,1009.6,4.47,7.29,0.0,0.0,0.0
1677888000,10.1,87,1010.2,4.10,6.86,0.0,0.0,0.0
1677891600,10.3,87,1009.6,5.40,8.80,0.0,0.0,0.0
1677895200,9.8,85,1009.0,4.38,7.26,0.0,0.0,0.0
1677898800,9.4,90,1008.7,4.05,6.95,0.0,0.0,0.0
1677902400,9.4,90,1008.4,3.58,6.36,0.0,0.0,0.0
1677906000,8.6,92,1008.4,2.50,5.50,0.0,0.0,0.0
1677909600,9.2,91,1009.1,3.58,6.88,42.9,29.4,112.0
1677913200,10.6,87,1009.7,3.99,6.62,195.6,95.0,332.0
1677916800,11.6,85,1010.0,3.16,4.52,343.4,131.6,460.8
1677920400,10.8,81,1010.3,5.37,7.38,455.4,198.3,443.4
1677924000,11.4,77,1009.8,3.16,4.33,277.3,242.5,53.1
1677927600,12.6,69,1009.4,3.33,4.33,473.0,282.6,279.5
1677931200,9.5,83,1008.8,3.33,4.82,630.5,157.9,720.8
1677934800,11.3,78,1008.1,2.10,2.70,356.4,162.3,334.3
1677938400,12.1,68,1007.8,1.80,2.39,386.8,128.3,561.0
1677942000,11.6,72,1007.5,2.08,2.75,145.4,126.5,62.3
1677945600,11.2,85,1007.4,0.32,0.54,65.5,39.9,208.9
1677949200,10.1,79,1007.8,0.90,1.36,0.0,0.0,0.0
1677952800,9.3,89,1008.2,0.85,1.20,0.0,0.0,0.0
1677956400,8.4,94,1008.1,1.36,1.68,0.0,0.0,0.0
1677960000,7.7,95,1008.2,1.60,1.87,0.0,0.0,0.0
1677963600,7.1,96,1008.4,1.60,1.63,0.0,0.0,0.0
1677967200,7.4,94,1008.3,1.36,2.64,0.0,0.0,0.0
1677970800,7.5,93,1008.1,1.70,3.97,0.0,0.0,0.0
1677974400,8.4,92,1007.9,2.73,5.24,0.0,0.0,0.0
1677978000,8.6,89,1007.5,2.60,5.26,0.0,0.0,0.0
1677981600,8.7,88,1007.3,2.92,5.64,0.0,0.0,0.0
1677985200,8.8,88,1007.4,3.42,6.04,0.0,0.0,0.0
1677988800,8.6,90,1007.5,3.11,5.45,0.0,0.0,0.0
1677992400,8.9,90,1007.7,3.41,5.74,0.0,0.0,0.0
1677996000,9.1,90,1008.1,4.22,6.84,11.2,11.2,0.0
1677999600,10.1,87,1008.6,3.79,5.82,85.9,73.2,41.1
1678003200,10.1,84,1009.0,4.02,5.52,244.7,163.6,174.6
1678006800,10.7,82,1009.1,3.31,4.43,188.2,122.9,111.6
1678010400,11.3,79,1009.2,4.02,5.32,454.1,285.5,255.3
1678014000,12.0,71,1009.0,4.49,5.89,401.0,258.2,208.1
1678017600,12.6,71,1008.6,5.26,7.12,577.9,170.5,616.8
1678021200,13.3,70,1008.1,4.75,6.45,416.3,237.1,306.3
1678024800,12.9,73,1007.9,5.55,7.78,323.8,174.2,321.7
1678028400,12.7,73,1007.8,4.89,6.90,257.5,89.5,544.3
1678032000,12.1,74,1007.9,4.12,6.66,86.5,38.7,378.5
1678035600,10.9,78,1008.5,3.18,5.97,0.0,0.0,0.0
1678039200,9.6,86,1009.1,2.34,5.25,0.0,0.0,0.0
1678042800,8.7,89,1009.5,2.10,4.63,0.0,0.0,0.0
1678046400,7.8,91,1009.7,2.02,3.79,0.0,0.0,0.0
1678050000,7.0,92,1009.9,1.89,3.61,0.0,0.0,0.0
1678053600,5.4,95,1010.0,2.01,2.73,0.0,0.0,0.0
1678057200,6.0,92,1009.9,2.00,4.02,0.0,0.0,0.0
1678060800,7.3,89,1009.4,2.60,6.49,0.0,0.0,0.0
1678064400,7.7,88,1009.5,3.16,7.11,0.0,0.0,0.0
1678068000,7.7,88,1009.3,3.36,7.22,0.0,0.0,0.0
1678071600,7.3,88,1009.4,3.16,6.98,0.0,0.0,0.0
1678075200,7.1,86,1009.5,3.05,7.00,0.0,0.0,0.0
1678078800,6.9,85,1009.8,2.82,6.86,0.0,0.0,0.0
1678082400,7.7,81,1009.9,3.14,6.96,53.6,33.5,152.8
1678086000,10.0,79,1010.3,3.86,7.65,240.5,95.1,463.4
1678089600,12.5,71,1010.7,3.58,6.30,425.3,113.2,663.7
1678093200,14.2,63,1010.8,3.75,5.23,570.6,123.8,756.9
1678096800,15.3,60,1010.7,3.84,5.12,622.4,164.3,688.3
1678100400,15.8,56,1010.2,4.50,6.12,682.3,145.8,776.3
1678104000,15.1,54,1009.7,5.86,8.34,595.5,155.9,660.8
1678107600,15.3,50,1009.1,6.18,8.73,472.4,197.9,465.7
1678111200,15.3,49,1008.5,5.90,8.70,365.4,123.3,516.1
1678114800,14.5,60,1008.0,5.80,8.81,216.0,102.4,363.3
1678118400,13.6,74,1007.6,4.78,7.84,80.6,49.0,242.0
1678122000,12.0,79,1007.5,3.45,6.58,0.0,0.0,0.0
1678125600,11.0,82,1007.8,3.31,6.69,0.0,0.0,0.0
1678129200,10.4,83,1007.8,3.00,6.16,0.0,0.0,0.0
1678132800,10.5,81,1007.8,2.92,6.30,0.0,0.0,0.0
1678136400,9.8,82,1007.5,2.51,5.73,0.0,0.0,0.0
1678140000,8.8,85,1007.1,2.27,5.75,0.0,0.0,0.0
1678143600,7.6,85,1006.6,2.55,5.56,0.0,0.0,0.0
1678147200,9.0,89,1006.6,2.11,4.38,0.0,0.0,0.0
1678150800,8.4,91,1006.3,2.32,5.28,0.0,0.0,0.0
1678154400,8.1,91,1005.8,2.31,5.19,0.0,0.0,0.0
